145,賻助,ふじょ,賻る,おく,◆１,"┌金品を贈って死者の出た家を助ける贈り物。≒賻儀、賻贈、賻礼〈漢辞海〉
┌死者の家に金品をおくって葬式の助けとする。また、そのおくりもの。≒賻贈〈漢字源〉
●H26-1㈥"
146,覓索,べきさく,覓める,もと,◆１,"┌さがしもとめる。〈新漢和大字典〉
┌さがす。〈字通〉
┌たずねもとめること。〈新大字典〉
┌探し求める。〈漢辞海〉
◇漢字ペディア小見出し
●H26-2㈥"
147,荐臻,せんしん,荐りに,しき,◆１,"┌災いなどが、あとからあとからおこる。〈漢字源〉
┌災いが、次々と起こる。≒荐及〈漢辞海〉
●H26-2㈥"
148,恬熙,てんき,恬らか,やす,◆１,"┌世がやすらか。太平無事の世。〈字源〉
┌静かでゆったりしていること。安らかで楽しいこと。また、そのさま。≒恬嬉〈日本国語大辞典〉
●H26-2㈥"
149,韜光,とうこう,韜む,つつ,◆１,"┌1.光をかくして外にあらわさず。
└2.転じて、才徳をかくして人に知らしめず。≒韜晦〈字源〉
┌1.光を隠して外に現さない。
└2.才徳を人に知らさず、隠す。〈漢辞海〉
┌1.光を隠して外にあらわさない。
└2.転じて、才徳を隠して人に知らせないこと。〈漢字源〉
●H26-2㈥"
150,乂安,がいあん,乂める,おさ,◆１,"世の中が治まって安らかなこと。≒艾安〈漢字ペディア〉
◇漢字ペディア大見出し
●H26-3㈥"
151,訐直,けっちょく,訐く,あば,◆１,"人の悪をあばき出して、自ら正直とすること。〈新大字典〉
●H26-3㈥"
152,靠天,こうてん,靠る,よ,◆１,"天任せ。〈字通〉
●H26-3㈥"
153,抃悦,べんえつ,抃つ,う,◆１,"┌手を打って喜ぶこと。大喜びすること。また、その喜び。〈日本国語大辞典〉
┌手を打ってよろこぶこと。〈新大字典〉
●H26-3㈥"
154,焠鍼,さいしん,焠ぐ,にら,◆１,"やきがね。〈字通〉
●H27-1㈥"
155,攢仄,さんそく,攢まる,あつ,◆１,"┌多くの音が重なるさま。〈漢辞海〉
┌声･音などが、幾重にも重なりあつまるさま。〈漢字源〉
●H27-1㈥"
156,乖忤,かいご,忤う,さから,◆１,"┌≒乖互
├1.相反し、矛盾したさま。食い違っている。
└2.間違い。あやまち。〈漢辞海〉
┌もとりさからう。〈字源〉
┌物事が食い違ってちぐはぐである。また、食い違い。≒乖戻、乖悖〈漢字源〉
◇漢字ペディア下付き
●H27-1㈥"
157,覘候,てんこう,覘う,うかが,◆１,"┌敵の様子などをうかがい、さぐる。〈漢辞海〉
┌1.さぐりみる。
└2.敵の様子を探偵する。≒偵伺。〈字源〉
┌じっと探りうかがう。ひそかに様子を調べること。〈漢字源〉
●H27-1㈥"
158,凭欄,ひょうらん,凭る,よ,◆１,"┌欄干によりかかること。〈新大字典〉
┌欄干にもたれる。≒凭闌、倚欄〈字源〉
●H27-2㈥"
159,豢擾,かんじょう,豢う,"やしな
か",◆１,"┌飼いならす。〈字通〉
┌獣などを養ってならす。〈新漢和大字典〉
┌家畜を飼いならす。〈漢辞海〉
◇漢字ペディア小見出し
●H27-2㈥"
160,擒縦,きんしょう,擒える,とら,◆１,"とらえることと自由に放つこと。転じて、自在に扱うこと。〈漢字ペディア〉
◇漢字ペディア大見出し
●H27-2㈥"
161,躡蹤,じょうしょう,躡む,ふ,◆１,"追跡する。〈字通〉
●H27-2㈥"
162,翫愒,がんかい,愒る,むさぼ,◆１,"┌むさぼる。〈字源〉
┌むさぼること。〈新大字典〉
●H27-3㈥"
163,吮癰,せんよう,吮う,す,◆１,"┌1.こびへつらうことのたとえ。
└2.親孝行のたとえ。唐の張士巌が、母の癰の血をすったという故事。〈新大字典〉
┌できものをすう。≒吮疽〈字通〉
●H27-3㈥"
164,霾翳,ばいえい,霾る,つちふ,◆１,"┌巻き上げられた土砂が空をおおって暗いこと。〈新漢和大字典〉
┌巻き上げられた土砂が空をおおって暗いこと。〈漢字源〉
┌つちぐもり。〈字通〉
◇漢字ペディア小見出し
●H27-3㈥"
165,壅遏,ようあつ,壅ぐ,ふさ,◆１,"┌ささへとどむ、ふさがる。≒壅塞、擁閼〈字源〉
┌行動を遮りとどめる。枠内に押し込める。〈漢字源〉
●H27-3㈥"
166,堙塞,いんそく,堙ぐ,ふさ,◆１,"┌つまってふさがる。≒堙窒〈漢辞海〉
┌ふさがって、通じない。≒堙窒〈漢字源〉
◇漢字ペディア小見出し
●H28-1㈥"
167,遒麗,しゅうれい,遒い,つよ,◆１,"┌文章に力があって美しいさま。〈漢辞海〉
┌つよくうるわし。〈字源〉
┌書･画･文書などの筆力がしっかりとしていて、美しい趣があること。〈漢字源〉
◇漢字ペディア小見出し
●H28-1㈥"
168,逡遁,しゅんじゅん,逡く,しりぞ,◆１,"決断をためらって、ぐずぐずすること。しりごみすること。≒躊躇、逡巡〈漢字ペディア〉
◇漢字ペディア大見出し
●H28-1㈥"
169,謫徙,たくし,徙す,うつ,◆１,"罪によって辺境の地に移されること。〈漢字ペディア〉
◇漢字ペディア大見出し
●H28-1㈥"
170,鬯浹,ちょうしょう,浹し,あまね,◆１,"┌のびやかに広くゆきわたる。〈漢辞海〉
┌のびてあまねくゆきわたる。〈字源〉
┌のびのびと、広く行き渡ること。≒暢浹〈漢字源〉
●H28-2㈥"
171,詬病,こうへい,詬める,はずかし,◆１,"┌はずかしめる。また、悪口を言う。≒詬厲〈漢辞海〉
┌そしりはづかしむ。≒詬厲、恥辱〈字源〉
┌口汚く悪口を言ってはずかしめる。≒詬厲〈漢字源〉
●H28-2㈥"
172,祗役,しえき,祗む,つつし,◆１,"┌命令に従い、職に就く。〈漢辞海〉
┌つつしんで主君の命令に従う。〈漢字源〉
●H28-2㈥"
173,贍恤,せんじゅつ,贍す,た,◆１,"┌金品を与えて救う。≒贍賑〈漢辞海〉
┌不足する物をめぐんで救う。〈漢字源〉
●H28-2㈥"
174,詛詈,そり,詛う,のろ,◆１,"┌のろいののしる。〈字通〉
┌のろいののしる。〈字源〉
●H28-2㈥"
175,贏輸,えいしゅ,贏つ,か,◆１,"勝ちと負け。≒勝敗、勝負〈漢字ペディア〉
◇漢字ペディア大見出し
●H28-3㈥"
176,自售,じしゅう,售る,う,◆１,"自分を売り込む。官職にありつこうとして運動すること。〈漢字源〉
●H28-3㈥"
177,倩粧,せんしょう,倩しい,うつく,◆１,"┌美しいよそおい。〈漢辞海〉
┌うるわしきよそおい。〈字源〉
●H28-3㈥"
178,鐫題,せんだい,鐫る,"ほ
え",◆１,"題記。〈字通〉
●H28-3㈥"
179,裹革,かかく,裹む,つつ,◆１,"┌戦死した人の遺体を馬の革で包む。〈漢字源〉
┌馬の皮で死体をつつむ。戦いで死ぬことを言う。戦死。≒馬革(ﾊﾞｶｸ)屍(ｼｶﾊﾞﾈ)を裹(ﾂﾂ)む〈漢辞海〉◇漢字ペディア小見出し
●H28-3㈥"
180,嗤詆,してい,詆る,そし,◆１,"┌わらいののしる。≒笑罵
┌あざわらい、そしる。〈漢辞海〉
┌わらいそしる。〈漢字源〉
●H29-1㈥"
181,淤閼,おあつ,閼ぐ,ふさ,◆１,"┌泥が詰まって水が流れなくなる。〈漢辞海〉
┌泥ふさがりたまる。≒淤塞〈字源〉
┌泥でふさがる。〈字通〉
┌泥がたまって水流がふさがり通じない。〈新大字典〉
●H29-1㈥"
182,炯誨,けいかい,炯らか,あき,◆１,"┌明らかないましめ。〈新大字典〉
┌明戒。≒炯戒〈字通〉
●H29-1㈥"
183,麤細,そさい,麤い,あら,◆１,"粗いことと、細かいこと。〈新大字典〉
●H29-1㈥"
184,仆偃,ふえん,偃す,ふ,◆１,"┌倒れ伏す。倒れる。〈漢辞海〉
┌ぱったりたおれ伏す。たおれること。〈漢字源〉
┌たおれふす。たおれる。≒偃仆〈字源〉
◇漢字ペディア小見出し
●H29-1㈥"
185,怡楽,いらく,怡ぶ,よろこ,◆１,"┌喜び楽しむこと。〈大辞泉〉
┌よろこび楽しむこと。〈新大字典〉
●H29-2㈥"
186,翕翼,きゅうよく,翕じる,と,◆１,"┌つばさをとじて、おさめる。心ならずも志を曲げるたとえ。〈漢辞海〉
┌つばさをおさむ。〈字源〉
┌鳥が翼をたたんでおさめじっとしている。〈漢字源〉
●H29-2㈥"
187,焠鋒,さいほう,焠ぐ,にら,◆１,"にらぐ。〈字通〉
●H29-2㈥"
188,餔歠,ほせつ,歠む,の,◆１,"┌≒餔啜
├1.食べ物を食べたり、すすったりする。
└2.無駄に食禄をむさぼる。〈漢辞海〉
┌飲食。≒餔啜〈字通〉
┌飯を食べたりすすったりする。飲食すること。≒餔啜〈新漢和大字典〉
●H29-2㈥"
189,凭几,ひょうき,凭る,よ,◆１,"┌机にもたれる。〈字通〉
┌机によりかかる。≒隠几〈字源〉
●H29-3㈥"
190,悚懼,しょうく,悚れる,おそ,◆１,"┌おそれおののく。びくびくする。〈漢字源〉
┌おそれる。おそれすくむ。竦懼。〈漢辞海〉
┌おそれる。≒惶懼〈字源〉
●H29-3㈥"
191,鞫獄,きくごく,鞫す,ただ,◆１,"┌裁判をする。〈漢辞海〉
┌罪を調べ上げて、裁きをつける。≒鞠獄、断獄、究獄〈漢字源〉
┌
●H29-3㈥"
192,徼冀,"きょうき
ぎょうき",徼める,もと,◆１,"┌強いて求め願う。〈字源〉
┌願い求めること。〈新大字典〉
●H29-3㈥"
193,泝沿,そえん,泝る,さかのぼ,◆１,"┌川の流れをさかのぼることと、流れに沿って下ること。〈漢字源〉
┌流れをさかのぼることとくだること。〈新大字典〉
◇漢字ペディア小見出し
●H29-3㈥"
194,嫩緑,どんりょく,嫩い,わか,◆１,"芽生えたばかりの若葉の緑。≒新緑〈漢字ペディア〉
◇漢字ペディア大見出し
●H30-1㈥"
195,釁鍾,きんしょう,釁る,ちぬ,◆１,"鐘にちぬる。〈字通〉
●H30-1㈥"
196,祓禳,ふつじょう,禳う,はら,◆１,"┌神に祈り、災いをはらい除く。〈漢辞海〉
┌神に祈り、災いをはらい除く。〈漢字源〉
●H30-1㈥"
197,抔飲,ほういん,抔う,すく,◆１,"┌手ですくって飲む。〈漢辞海〉
┌手ですくって飲む。〈漢字源〉
◇漢字ペディア小見出し
●H30-1㈥"
198,綰摂,"わんしょう
わんせつ",綰べる,す,◆１,"┌統べる。〈字通〉
┌ととのえ治めること。〈新大字典〉
●H30-1㈥"
199,稟質,ひんしつ,稟ける,う,◆１,"生まれつきの性質。≒稟性、稟賦、天性〈漢字ペディア〉
◇漢字ペディア大見出し
●H30-2㈥"
200,豢擾,かんじょう,擾らす,な,◆１,"┌家畜を飼いならす。〈漢辞海〉
┌やしないならす。豢養馴擾。〈字源〉┌飼いならす。〈字通〉
┌獣などを養ってならす。〈新漢和大字典〉
◇漢字ペディア小見出し
●H30-2㈥"
201,噴嚔,ふんてい,嚔る,はなひ,◆１,"くしゃみ。〈漢字ペディア〉
◇漢字ペディア大見出し
●H30-2㈥"
202,緝綴,"しゅうてい
しゅうてつ",緝める,あつ,◆１,"┌文章を集めてつづる。〈漢辞海〉
┌あつめつづる。文を作る。〈字源〉
┌≒輯綴
├1.あつめてつづる。
└2.文を作る。〈漢字源〉
◇漢字ペディア小見出し
●H30-2㈥"
203,幎冒,べきぼう,幎う,おお,◆１,"顔隠しで死者の顔を覆う。〈漢字源〉
◇漢字ペディア小見出し
●H30-2㈥"
204,鬯浹,ちょうしょう,鬯びる,の,◆１,"┌のびやかに広くゆきわたる。〈漢辞海〉
┌のびてあまねくゆきわたる。〈字源〉
┌のびのびと、広く行き渡ること。≒暢浹〈漢字源〉
●H30-3㈥"
205,淹漬,えんし,淹す,ひた,◆１,"┌水につかること。また、水につけること。水びたし。〈漢字源〉
┌ひたす。〈字通〉
●H30-3㈥"
206,愨愿,かくげん,愿む,つつし,◆１,"┌つつしみ深いこと。〈新大字典〉
┌つつしみ深く、すなお。〈字通〉
●H30-3㈥"
207,摎結,"きゅうけつ
こうけつ",摎わる,まつ,◆１,"しめて結ぶ。まといつく。〈漢字源〉
●H30-3㈥"
208,曄桃,ようとう,曄く,かがや,◆１,"義未詳。
★現存する最古の日本漢詩集『懐風藻』に記載あり。曄桃は桃が咲く意か。
●H30-3㈥"
209,刎頸,ふんけい,刎ねる,"は
くびは",◆２,"首をはねること。首を切ること。斬首。〈漢字ペディア〉
◇漢字ペディア大見出し"
210,乂寧,がいねい,乂める,おさ,◆２,"┌治まって無事。≒乂安〈字通〉
┌よく治まって安らかなこと。≒乂安〈新大字典〉
┌治まりて安らか。≒安寧〈字源〉
◇漢字ペディア小見出し"
211,乖戻,かいれい,乖く,そむ,◆２,"┌道理に逆らい、そむくこと。≒背戻〈漢字ペディア〉
┌そむき逆らうこと。≒背戻〈大辞泉〉
┌そむきもとること。食い違うこと。≒乖悖〈新大字典〉
┌さからい、そむくこと。また、性質が反抗的なさま。〈日本国語大辞典〉
◇漢字ペディア大見出し"
212,仍旧,じょうきゅう,仍る,よ,◆２,"┌古い方法･習慣に従って今まで通りにする。≒仍貫〈漢字源〉
┌1.旧による。すべて旧習に照らして行う。
└2.依然として。仍然。〈漢辞海〉"
213,仄聞,そくぶん,仄か,ほの,◆２,"┌風のたよりに聞くこと。ほのかに聞くこと。≒側聞〈漢字ペディア〉
┌ほのかに聞く。〈字通〉
◇漢字ペディア大見出し"
214,屠狗,とく,屠る,ほふ,◆２,"┌1.犬を殺して肉を売る。
└2.いやしい出身の豪傑。〈漢辞海〉
┌1.犬を殺し、その肉を売るのを職業とする人。犬殺し。
└2.転じて、いやしい職業に従事する者のたとえ。〈漢字源〉
◇漢字ペディア下付き"
