61,魑魅____,ちみもうりょう,◆１,魍魎,罔両,＊『春秋左氏伝-宣公三年』,"➡魑魅魍魎／魑魅罔両（ちみもうりょう）
いろいろな化け物。また、私欲のために悪だくみする悪人のたとえ。〈漢検四字熟語辞典〉
★「魑魅」は、山林･沼沢の気から生じる妖怪。
★「魍魎」は、山川･木石の精気から生じる妖怪。
類：百鬼夜行（ひゃっきやこう）
●H28-2㈣書",
62,____臆測,"しまおくそく
すいまおくそく",◆１,揣摩,,＊『戦国策-秦策』,"➡揣摩臆測／揣摩憶測（しまおくそく／すいまおくそく）
物事を自分の心だけでいい加減に推測すること。〈漢検四字熟語辞典〉
★「揣摩」は、おしはかる意。
★「臆測」は、いい加減な推測の意。
●H06-3㈣書／●H14-3㈣書／●H17-1㈣書／●H21-2㈣書／●H25-2㈣書",
63,____聴従,"えんべんちょうじゅう
えんばんちょうじゅう",◆１,婉娩,,＊『礼記-内則』,"➡婉娩聴従（えんべんちょうじゅう／えんばんちょうじゅう）
心が優しく素直で、人の言うことに逆らわずに従うさま。もと女訓(ｼﾞｮｸﾝ:女性への教え)の一つ。〈漢検四字熟語辞典〉
★「婉娩」は、おとなしく素直なさま、しとやかなさま。
★「聴従」は、命令に従うこと。
●H11-2㈣書",
64,____同穴,かいろうどうけつ,◆１,偕老,,＊『言泉集-下野守義朝為亡室修善』,"➡偕老同穴（かいろうどうけつ）
夫婦の契りがかたく、仲むつまじいこと。〈漢検四字熟語辞典〉
★夫婦が偕(ﾄﾓ)に仲良く年をとり(老)、死後は同じ墓（同穴）に葬られること。
●H09-1㈣書／●H16-3㈣書／●H18-2㈣書／●H20-3㈣書／●H22-3㈣書／●H24-2㈣書／●H28-3㈣書／●R01-3㈣書",
65,罵詈____,ばりざんぼう,◆１,讒謗,,＊『坪内逍遥-当世書生気質･一〇』,"➡罵詈讒謗（ばりざんぼう）
ありとあらゆる悪口をいうこと。〈漢検四字熟語辞典〉
★「罵詈」は、口汚く相手をののしること。
★「讒謗」は、そしる意。
類：悪口雑言（あっこうぞうごん）／類：讒謗罵詈（ざんぼうばり）／類：罵詈雑言（ばりぞうごん）／類：悪口罵詈（あっこうばり）
●H14-3㈣書",
66,結跏____,けっかふざ,◆１,趺坐,,＊『法華経』,"➡結跏趺坐（けっかふざ）
仏教の座法の一つ。また、座禅のときの座法の一つ。〈漢検四字熟語辞典〉
★「跏」は、足の裏。
★「趺」は、足の甲のこと。
★左右の足の甲を反対の足の股のつけ根に引きつけて置き、両足の裏が上を向くように組む。
●H11-3㈣書／●H16-2㈣書／●H23-1㈣書／●H29-3㈣書",
67,繁文____,はんぶんじょくれい,◆１,縟礼,,＊『徳富蘇峰-大日本膨脹論･征清の真意義』,"➡繁文縟礼（はんぶんじょくれい）
形式や手続きが複雑で面倒なこと。〈漢検四字熟語辞典〉
★「繁文」は、こまごまとした飾り、わずらわしい規則のこと。
★「縟礼」は、込み入った礼儀作法の意。
●H06-3㈣書／●H13-2㈣書／●H17-3㈣書／●H20-1㈣書／●H22-2㈣書／●H24-3㈣書／●H28-3㈣書",
68,____玉折,らんさいぎょくせつ,◆１,蘭摧,,＊『世説新語-言語』,"➡蘭摧玉折（らんさいぎょくせつ）
賢人や美人などの死をいう。すぐれた人として終わりまでまっとうして死ぬことにもいう。〈漢検四字熟語辞典〉
★蘭の花が摧(ｸﾀﾞ)け散り玉が折れ割れる意。
●H06-2㈣書／●H18-1㈣書／●H21-1㈣書／●H24-3㈣書／●H26-3㈣書／●H28-3㈣書",
69,余韻____,よいんじょうじょう,◆１,嫋嫋,,＊『蘇軾-前赤壁賦』,"➡余韻嫋嫋／余音嫋嫋（よいんじょうじょう）
音声が鳴りやんでもなお残るひびきが、細く長く続くさま。詩や文章の表現の背後に感じられる風情にもたとえる。〈漢検四字熟語辞典〉
★「嫋嫋」は、音や声の細く長く続くさま。
●H18-1㈣書／●H29-1㈣書",
70,____趺坐,けっかふざ,◆１,結跏,,＊『法華経』,"➡結跏趺坐（けっかふざ）
仏教の座法の一つ。また、座禅のときの座法の一つ。〈漢検四字熟語辞典〉
★「跏」は、足の裏。
★「趺」は、足の甲のこと。
★左右の足の甲を反対の足の股のつけ根に引きつけて置き、両足の裏が上を向くように組む。
●H11-3㈣書／●H16-2㈣書／●H23-1㈣書／●H29-3㈣書",
71,____鮮明,きしせんめい,◆１,旗幟,,＊『不明』,"➡旗幟鮮明（きしせんめい）
主義･主張･態度などがはっきりしていること。〈漢検四字熟語辞典〉
★「旗幟」は、旗とのぼり。転じて主義･主張･態度･方針の意にたとえられる。
★「鮮明」は、はっきりしていること。
●H08-1㈣書／●H15-1㈣書／●H20-2㈣書／●H22-3㈣書／●H25-3㈣書／●R01-2㈣書",
72,____十駕,どばじゅうが,◆１,駑馬,,＊『荀子-脩身』,"➡駑馬十駕（どばじゅうが）
才能のない者でも、たえず努力すれば才能ある者に肩を並べることができるということ。〈漢検四字熟語辞典〉
★「駑馬」は、のろい馬。
★「駕」は、馬に車をつけて走ること。
★駑馬が十日間車を牽いて走ること。
「驥(ｷ)は一日にして千里なるも、駑馬も十駕すれば之(ｺﾚ)に及ぶ」
●H13-3㈣書",
73,____当路,さいろうとうろ,◆１,豺狼,犲狼,＊『後漢書-張綱伝』,"➡豺狼当路／犲狼当路（さいろうとうろ）
暴虐で非道な人が枢要な地位にあることのたとえ。また、権力を握っている者の暴虐のたとえ。〈漢検四字熟語辞典〉
★「豺狼」は、山犬と狼。
★豺狼が道の真ん中に居座って行く手をさえぎっている意から。
「豺狼(ｻｲﾛｳ)、路(ﾐﾁ)に当たる」
●H20-3㈣書／●H26-1㈣書／●H27-3㈣書／●R01-2㈣書",
74,鬼哭____,きこくしゅうしゅう,◆１,啾啾,,＊『杜甫-兵車行』,"➡鬼哭啾啾（きこくしゅうしゅう）
非業の死を遂げて浮かばれない亡霊の泣き声が、恨めしげに響くさま。また、鬼気迫るものすごい気配が襲い来るさま。〈漢字ペディア〉
★「鬼」は、亡霊。
★「哭」は、声をあげて泣き悲しむこと。
★「啾啾」は、しくしくと泣く泣き声の形容。
●H25-3㈣書",
75,跳梁____,ちょうりょうばっこ,◆１,跋扈,,＊『福本日南-両政事家の政略に感有り』,"➡跳梁跋扈（ちょうりょうばっこ）
悪者などがはびこり、勝手気ままにふるまうこと。〈漢検四字熟語辞典〉
★「跳梁」は、おどりあがり跳ね回ること。
★「跋扈」は、思うままにのさばり振る舞うこと。
類：飛揚跋扈（ひようばっこ）／類：横行闊歩（おうこうかっぽ）／類：跋扈跳梁（ばっこちょうりょう）
●H05-1㈣書／●H08-2㈣書／●H14-3㈣書／●H20-1㈣書／●H29-1㈣書",
76,落英____,らくえいひんぷん,◆１,繽紛,,＊『陶潜-桃花源記』,"➡落英繽紛（らくえいひんぷん）
散る花びらが乱れ舞うさま。〈漢検四字熟語辞典〉
★「落英」は、散り落ちる花びら。
★「繽紛」は、盛んなさま。また、乱れ混じるさま。
●H07-2㈣書／●H16-3㈣書",
77,____魍魎,ちみもうりょう,◆１,魑魅,,＊『春秋左氏伝-宣公三年』,"➡魑魅魍魎／魑魅罔両（ちみもうりょう）
いろいろな化け物。また、私欲のために悪だくみする悪人のたとえ。〈漢検四字熟語辞典〉
★「魑魅」は、山林･沼沢の気から生じる妖怪。
★「魍魎」は、山川･木石の精気から生じる妖怪。
類：百鬼夜行（ひゃっきやこう）
●H08-3㈣書／●H13-3㈣書／●H16-2㈣書／●H18-3㈣書／●H28-2㈣書／●R01-1㈣書",
78,勇気____,ゆうきりんりん,◆１,凜凜,凛凛,＊『今東光-夜の客』,"➡勇気凜凜／勇気凛凛（ゆうきりんりん）
ものに恐れず勇ましいさま。〈漢検四字熟語辞典〉
★「凜凜」は、勇気の盛んなさま。また、姿や形のりりしいさま。
●H11-2㈣書／●H14-1㈣書",
79,____走肉,こうしそうにく,◆１,行尸,,＊『拾遺記-六』,"➡行尸走肉（こうしそうにく）
才能も学問もなく、なんの存在価値もない人のこと。〈漢検四字熟語辞典〉
★「尸」は、しかばね。
★歩くしかばねと、魂のない走る肉体の意から。
類：酒囊飯袋（しゅのうはんたい）／類：飲食之人（いんしょくのひと）
●H12-3㈣書",
80,____簡明,ちょくせつかんめい,◆１,直截,,＊『不明』,"➡直截簡明（ちょくせつかんめい）
くどくどしくなくきっぱりしていること。また、そのさま。文章や人の性質などを評していう。〈漢検四字熟語辞典〉
★「直截」は、すぐに裁決する、きっぱりしている意。
類：単純明快（たんじゅんめいかい）
●H04-1㈣書",
81,軽妙____,けいみょうしゃだつ,◆１,洒脱,灑脱,＊『芝木好子-湯葉』,"➡軽妙洒脱／軽妙灑脱（けいみょうしゃだつ）
洗練され気が利いており、俗っぽくなく爽やかなこと。〈漢検四字熟語辞典〉
★「軽妙」は、軽く快いこと。
★「洒脱」は、俗気がなくさっぱりしているさま。
類：滑稽洒脱（こっけいしゃだつ）
●H11-1㈣書／●H26-1㈣書",
82,依怙____,えこひいき,◆１,贔屭,"贔屓
贔負",＊『信長記-一上』,"➡依怙贔屭／依怙贔屓／依怙贔負（えこひいき）
片方に心をかたむけ助けること。好きなほうだけ肩入れすること。〈漢検四字熟語辞典〉
★「依怙」は、もと頼りにする意であるが、わが国では不公平の意にも使われる。
★「贔屭」は、もとヒキと読み、力を出し努力するさま。転じて、人に目をかけて引き立てること。
●H11-3㈣書／●H16-1㈣書／●H19-1㈣書／●H30-1㈣書",
83,風声____,ふうせいかくれい,◆１,鶴唳,,＊『晋書-謝玄伝』,"➡風声鶴唳（ふうせいかくれい）
些細なことに驚いたりおじけづいたりすること。〈漢検四字熟語辞典〉
★「風声」は、風の音のこと。
★「鶴唳」は、鶴の鳴き声の意。
★前秦の苻堅(ﾌｹﾝ)の軍が敵の奇襲を受けて逃げるとき、風音や鶴の鳴き声にも驚いたという故事から。
類：鶴唳風声（かくれいふうせい）／類：影駭響震（えいがいきょうしん）／類：草木皆兵（そうもくかいへい）
●H04-1㈣書／●H13-2㈣書／●H18-1㈣書／●H26-1㈣書／●H29-1㈣書",
84,____琢磨,せっさたくま,◆１,切磋,切瑳,＊『詩経-衛風･淇奥』,"➡切磋琢磨／切瑳琢磨（せっさたくま）
学問や修養によって自分を磨き上げる。また、友人同士が競争･激励し合って学問や仕事に励むこと。〈漢検四字熟語辞典〉
★「切」は、大まかに刀で形を整え、「磋」は、やすりで砥ぐことで、骨や象牙の細工の仕方。
★「琢」は、原石を打ち不純物を除き、「磨」は、砂･砥石(ﾄｲｼ)で磨き光沢を出すことで、玉石の細工の仕方。
●H11-1㈣書／●H20-2㈣書",
85,____相和,きんしつそうわ,◆１,琴瑟,,＊『詩経-小雅･常棣』,"➡琴瑟相和（きんしつそうわ）
人と人、特に夫婦仲の睦まじいことのたとえ。兄弟や友人の仲が良いことにも言う場合がある。〈漢検四字熟語辞典〉
★「瑟」は、大形の琴のこと。
★琴と瑟は、合奏すると音色がよく調和することからいう。
類：琴瑟調和（きんしつちょうわ）／類：比翼連理（ひよくれんり）／類：関関雎鳩（かんかんしょきゅう）／類：琴瑟之和（きんしつのわ）
「琴瑟(ｷﾝｼﾂ)相(ｱｲ)和(ﾜ)す」
●H15-1㈣書",
86,____雑言,"ばりぞうごん
ばりぞうげん",◆１,罵詈,,＊『三島由紀夫-青の時代･三』,"➡罵詈雑言（ばりぞうごん／ばりぞうげん）
汚い言葉を吐きかけてののしること。〈漢検四字熟語辞典〉
★「罵詈」は、ののしる。
★「雑言」は、様々な悪口。
類：悪口雑言（あっこうぞうごん）／類：罵詈讒謗（ばりざんぼう）
●H11-3㈣書",
